Id,SalePrice
1461,124192.48717508411
1462,153547.58408606905
1463,183721.56572731517
1464,187355.87833733374
1465,189994.70908512824
1466,183443.61445211535
1467,170318.26571741985
1468,177834.40574292056
1469,178098.5498991709
1470,127782.0514085553
1471,201146.66932135448
1472,101542.01361338637
1473,107144.52475767303
1474,152239.12387819582
1475,123168.19695597776
1476,339986.097262193
1477,250635.93524847878
1478,299338.9162973643
1479,300602.0799802281
1480,383360.4742748784
1481,306083.5249154482
1482,205227.978051927
1483,188364.5842200443
1484,176249.15209170734
1485,176445.95821306377
1486,198814.52648193433
1487,301310.2349457371
1488,239225.1128441788
1489,197682.0037781379
1490,216179.3968573773
1491,195880.4131881037
1492,104132.13501418401
1493,179330.87429100164
1494,285296.0603813364
1495,282178.39368914714
1496,225645.5974462348
1497,187761.25958882598
1498,163158.2505413798
1499,162603.0937279141
1500,164737.8925647846
1501,169454.47510293068
1502,164244.81450282625
1503,254347.98556165167
1504,219563.0425878261
1505,217121.84897922105
1506,181145.1099516671
1507,235612.61850877598
1508,192282.84282514587
1509,158380.13964494012
1510,148627.01679338352
1511,149219.2631062607
1512,171233.2298165076
1513,148743.120903012
1514,150462.63551501653
1515,190271.27624010257
1516,151475.5934861964
1517,149168.90792007695
1518,141384.1766878207
1519,220547.88339183034
1520,138360.6939356074
1521,140376.4747302486
1522,163662.9774511371
1523,120745.49667916479
1524,120037.27082642048
1525,126295.60760476168
1526,127389.70986526049
1527,112363.42486636314
1528,126644.85072462494
1529,141163.12359177327
1530,166595.9979030981
1531,133706.17516925727
1532,105358.2599618466
1533,142512.2093623892
1534,119856.38720442395
1535,148745.7011007581
1536,121621.49986392874
1537,98598.90206458986
1538,143376.79663916116
1539,182077.21528618885
1540,124939.55336276646
1541,139407.468459263
1542,138757.72952470212
1543,172192.46788774664
1544,88403.03081662455
1545,105934.94387505628
1546,123152.50961322815
1547,135446.13234123893
1548,125719.153301896
1549,112928.5614759104
1550,138489.70415297322
1551,120190.0373926231
1552,145451.8410491646
1553,136190.05212899865
1554,112854.97020763441
1555,167403.72390808084
1556,101456.9751727588
1557,121807.98037312397
1558,104422.27468835631
1559,119336.97354271702
1560,140156.55105537636
1561,147417.97639118548
1562,127356.86438044223
1563,123149.26408354775
1564,159429.35920340344
1565,156955.9094512841
1566,202671.8028080164
1567,96022.0939535217
1568,215259.15844406016
1569,152876.57758656214
1570,136616.37030356447
1571,127791.084706196
1572,141156.84817514216
1573,228834.43050032575
1574,135142.31711528255
1575,200743.2171523099
1576,224970.32041819018
1577,194020.2132450065
1578,147946.71782288217
1579,145177.1476789245
1580,191589.2078829345
1581,136237.31153487635
1582,127461.85257746329
1583,312916.0315843948
1584,237498.8189655986
1585,147384.65298973065
1586,91864.46083571984
1587,113508.28913892529
1588,140401.20279797175
1589,109829.42134400524
1590,134078.9462116974
1591,103395.64218928291
1592,133843.86999169106
1593,121593.42200617967
1594,129518.54707566355
1595,130080.32443526895
1596,196206.79729936732
1597,172445.917562127
1598,177971.72063836418
1599,161395.5217353098
1600,173645.2688400049
1601,86548.74170145768
1602,112815.23963792245
1603,103412.60955138369
1604,267513.4468527661
1605,238107.27634594616
1606,161755.56563280753
1607,169991.355355429
1608,212614.72747701954
1609,189944.81673084173
1610,166258.87311707888
1611,149167.25221905796
1612,190367.8626722622
1613,179371.75831859236
1614,120286.53677896044
1615,94103.59443956618
1616,91473.2072636707
1617,99121.83851789063
1618,123806.29520068798
1619,137423.83261394745
1620,175130.47287243608
1621,141390.81274351347
1622,143285.77452684348
1623,251522.4408073184
1624,217893.48283028454
1625,126971.18630772844
1626,169043.21838062434
1627,187425.15060855265
1628,263069.9151725599
1629,174143.1850732863
1630,295837.9487524424
1631,195297.71908857164
1632,227706.67284525192
1633,172330.64970490118
1634,188651.37117048714
1635,180454.10668730596
1636,168685.40649279542
1637,186646.84104124957
1638,192883.4353570438
1639,184269.9810204235
1640,233181.42976317016
1641,177506.57362633428
1642,215542.9965541076
1643,218718.58447516084
1644,214610.06032766707
1645,187521.1393991806
1646,155581.16476870663
1647,159223.7883222903
1648,140087.14868184368
1649,137722.91828403567
1650,125132.0748933632
1651,124551.30751617484
1652,100853.27585166998
1653,100774.05429117211
1654,155039.11397078648
1655,146198.46682344395
1656,150366.43465173192
1657,153933.7396713649
1658,157052.7223037678
1659,127476.3895439663
1660,151316.0270530411
1661,388670.57008326444
1662,316087.0889575221
1663,353160.89612796274
1664,387358.2564057818
1665,306438.4581067655
1666,320145.48132262717
1667,322981.7370908748
1668,322072.04308507167
1669,278504.0891350457
1670,320850.50359493104
1671,263462.8114775948
1672,372181.2203817867
1673,295293.1588328033
1674,249366.69544654473
1675,197133.58610382996
1676,198500.49404244486
1677,205299.5684880598
1678,378520.27256741247
1679,363410.9782246066
1680,297512.5969437441
1681,238368.04033689474
1682,306117.691060679
1683,195061.71859175616
1684,181872.23683236208
1685,181794.50693858814
1686,182883.47639512277
1687,171468.44174377676
1688,194099.42287465086
1689,193889.11165258416
1690,189395.41150912564
1691,179448.85255358944
1692,244641.18800284556
1693,170526.62548506277
1694,182679.3186877918
1695,171400.01219728086
1696,262722.3338277167
1697,168546.47527130166
1698,323295.3292434943
1699,313828.19747031626
1700,240338.80339267026
1701,259008.56657836222
1702,254769.40000081752
1703,258397.50216663055
1704,282463.3921879822
1705,228483.31703874466
1706,365138.4178712587
1707,208959.93181219694
1708,204389.72885144944
1709,257771.60138235296
1710,222381.5776565806
1711,253655.71956094337
1712,259284.88466001154
1713,263698.65022197366
1714,215729.40947165186
1715,197495.58358557816
1716,177780.8836337247
1717,162553.51430777984
1718,132739.81513502065
1719,203047.0139167677
1720,238612.89910205072
1721,161755.64653630814
1722,127479.75655716371
1723,160059.8381555595
1724,214242.0642351208
1725,229845.15790485626
1726,190395.22563225808
1727,180260.5928051087
1728,188383.56201198493
1729,161020.7799627925
1730,148726.25784578794
1731,126615.07942246493
1732,130634.91929611102
1733,125837.53500742961
1734,130260.13287472716
1735,131801.91670662205
1736,123621.07578462413
1737,271222.9066759393
1738,208276.03521652464
1739,251604.8012618901
1740,227738.11238286438
1741,184205.1361379152
1742,168363.50677810377
1743,171661.62000292446
1744,258662.09636916447
1745,205214.2217781142
1746,193258.8781153631
1747,199687.1016178893
1748,205946.38349008583
1749,159244.3929964216
1750,141074.76856799767
1751,210765.43714088306
1752,123123.02439023565
1753,153792.37438176258
1754,191492.08419730826
1755,164757.93501759582
1756,125809.98834399939
1757,122608.99644646993
1758,149821.3293976326
1759,162488.77776270575
1760,161975.3544033099
1761,150969.3804554784
1762,173186.0202823143
1763,170306.01288783512
1764,121865.15279277452
1765,169423.31513469457
1766,172504.26877842072
1767,198936.56007525118
1768,141932.50057016962
1769,161346.71885017637
1770,137906.04913957484
1771,134815.70837346226
1772,141078.78062452935
1773,138216.94534290966
1774,160029.2098316652
1775,133044.37820586248
1776,121029.53540460761
1777,114031.24822907592
1778,130688.50884316655
1779,124387.91965637154
1780,163069.80013843396
1781,132665.1161244645
1782,104183.44495982835
1783,135770.1939283949
1784,107923.79737996508
1785,121668.12579623466
1786,152966.66233576735
1787,161828.20873344323
1788,81556.68772330746
1789,105838.55880885324
1790,100990.3001507598
1791,170600.49752183643
1792,148033.5876268165
1793,146290.12404620353
1794,134648.7983073128
1795,135285.97466218975
1796,127484.64127626443
1797,118642.08366935416
1798,129366.35714549567
1799,111069.5595739808
1800,130702.40760480377
1801,131885.72270499004
1802,136859.0796679263
1803,156458.28937846053
1804,140932.21066873823
1805,138158.1140524502
1806,118779.2559962371
1807,134421.2947131771
1808,119866.38477222848
1809,118716.06657804658
1810,140245.4463459977
1811,116622.09868334242
1812,108766.43510316854
1813,120703.4807071989
1814,103568.00613818255
1815,79899.10393156424
1816,105408.09955637729
1817,133105.76129115853
1818,142946.27105219656
1819,117816.66165934116
1820,88946.62624411326
1821,117567.61909911694
1822,146784.60834462196
1823,80904.30662107083
1824,135474.05080604655
1825,133687.11290524056
1826,112736.65348562956
1827,110927.46420224321
1828,131573.33595839934
1829,117369.40007764309
1830,137103.96577554953
1831,143806.8335391591
1832,121151.43294984028
1833,142626.66784220454
1834,125804.13010243056
1835,135212.03114907502
1836,130031.65554739283
1837,100014.19777790425
1838,124095.9786724402
1839,98584.312517273
1840,141619.83213629684
1841,134163.1952892815
1842,100229.93265277095
1843,143715.1558074142
1844,136236.8243821346
1845,143060.21903336735
1846,151679.0063267808
1847,161243.0166806746
1848,77155.19002297524
1849,119640.95842187892
1850,125446.33330080679
1851,150689.9774978891
1852,129026.59598541618
1853,140425.53652901645
1854,164489.38456602217
1855,155896.19246808285
1856,215481.91232774116
1857,160741.02826478693
1858,140551.7505115487
1859,128309.95939144486
1860,150705.92516730932
1861,128159.90259950722
1862,248711.5135168321
1863,241197.82532693227
1864,241197.82532693227
1865,302179.4864630363
1866,305285.1032723936
1867,229387.6611154
1868,290523.57270272356
1869,199617.16020546778
1870,215666.12861883244
1871,252532.89183711962
1872,182897.56343926335
1873,224129.00429325135
1874,139630.13028669634
1875,197392.0171927839
1876,194754.76868018336
1877,211201.51641038843
1878,216183.6786311719
1879,129744.26204820839
1880,134682.60538021533
1881,243478.26022991832
1882,244375.69379608158
1883,198102.7312596699
1884,208101.7944766927
1885,234617.98340825856
1886,285214.1744931045
1887,203090.18240744356
1888,267848.6022199416
1889,179126.67619296993
1890,134420.89238983934
1891,139620.53041774634
1892,115508.29980681432
1893,136469.79020351823
1894,134743.8863349181
1895,149556.1522124317
1896,125093.97837931848
1897,126078.8737774672
1898,118769.68821000434
1899,140787.0428630379
1900,124840.42062648661
1901,149315.446351186
1902,137322.56535254064
1903,179864.85220167713
1904,135584.145334042
1905,177823.64552909255
1906,154276.39374478554
1907,186307.46422970406
1908,116744.64106977668
1909,136210.74720328674
1910,127538.85551962114
1911,183997.90328153493
1912,246247.79073434524
1913,155828.8608426106
1914,83421.13131967482
1915,283490.340298505
1916,91016.66768288428
1917,246835.51297301662
1918,134851.55134424585
1919,155369.81259895847
1920,179413.92722070529
1921,349676.64989698376
1922,283217.4126781581
1923,195121.39631804833
1924,222853.93677335719
1925,213994.28148761945
1926,361874.68914708984
1927,134606.23846751146
1928,163976.49092349416
1929,121704.00421373821
1930,135135.67484540754
1931,144523.99356281423
1932,142070.16573207467
1933,172963.4378237433
1934,181873.11929127606
1935,179318.8736669594
1936,185926.07611161223
1937,181576.98183385728
1938,183391.6010309543
1939,237140.35945593315
1940,191155.8061432538
1941,183339.99999590404
1942,185986.1661648476
1943,197100.99570982542
1944,311134.72628342715
1945,342791.0650713908
1946,163557.37019589278
1947,277943.54452626617
1948,166545.69642806414
1949,235213.54435457676
1950,171833.19579992053
1951,236167.29533191296
1952,213912.45197661116
1953,168274.55008915806
1954,186431.3123436501
1955,133480.8231497989
1956,253390.6088261326
1957,163849.5905623788
1958,291407.8712288775
1959,147959.67703348296
1960,119393.14852694292
1961,122660.15339677638
1962,101648.11066894463
1963,104402.04289200956
1964,114275.91186428453
1965,150696.19716652774
1966,141655.93055592247
1967,281380.22546057473
1968,360030.4931397553
1969,364766.2450304754
1970,377191.9998166322
1971,359569.78972468496
1972,326852.5442350562
1973,262892.49627053866
1974,301791.9883438482
1975,368395.01543288643
1976,266958.0572767183
1977,333630.1365517935
1978,331035.7720590146
1979,308103.90045087883
1980,200338.28024485105
1981,308529.98046108446
1982,211924.60735336097
1983,207275.45112180163
1984,177969.6339513902
1985,215522.52586195862
1986,217125.7000212136
1987,184328.9866493223
1988,187508.843091656
1989,196362.28465898903
1990,215718.56174453843
1991,205762.17674905524
1992,206259.8997572072
1993,180204.0759699355
1994,228552.74331519147
1995,186064.48157591064
1996,249933.5121319768
1997,305143.97273758997
1998,320207.92590880935
1999,247706.7499994313
2000,296122.78684161225
2001,268873.60780808365
2002,239355.01787694445
2003,248597.17865751544
2004,257016.17899248903
2005,220751.4787874189
2006,207309.78192737614
2007,254249.16614821806
2008,197798.64777900328
